Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.16147933900356293	Loss_std:0.0
Iteration:100	Loss_mean:0.2560970211029053	Loss_std:0.14948305388646016
Iteration:200	Loss_mean:0.18428051862865685	Loss_std:0.1127499408332813
Iteration:300	Loss_mean:0.14747462658211588	Loss_std:0.08087090398886142
Iteration:400	Loss_mean:0.12420440344139934	Loss_std:0.07699674005149211
Iteration:500	Loss_mean:0.09301265573129058	Loss_std:0.051850090941708525
Iteration:600	Loss_mean:0.06131101998500526	Loss_std:0.041006886263660065
Iteration:700	Loss_mean:0.04639670330099761	Loss_std:0.02963756801049472
Iteration:800	Loss_mean:0.037632587202824655	Loss_std:0.026294782545609355
Iteration:900	Loss_mean:0.031946877886075524	Loss_std:0.026274968586048473
Iteration:1000	Loss_mean:0.029609040729701518	Loss_std:0.020369920803176445
Iteration:1100	Loss_mean:0.02636558996513486	Loss_std:0.020812893518290587
Iteration:1200	Loss_mean:0.025918039376847446	Loss_std:0.023981589230204596
Iteration:1300	Loss_mean:0.02845903780311346	Loss_std:0.02352118172461188
Iteration:1400	Loss_mean:0.025676343312952668	Loss_std:0.023051511291313255
Iteration:1500	Loss_mean:0.024246354666538537	Loss_std:0.022413359522279453
Iteration:1600	Loss_mean:0.02404072292614728	Loss_std:0.020544134406401973
Iteration:1700	Loss_mean:0.02457996178418398	Loss_std:0.02126663881446137
Iteration:1800	Loss_mean:0.018261080312076957	Loss_std:0.013959270570487821
Iteration:1900	Loss_mean:0.02225414407206699	Loss_std:0.020331219986027972
Iteration:2000	Loss_mean:0.0215234030270949	Loss_std:0.019814345485128285
Iteration:2100	Loss_mean:0.0229067933303304	Loss_std:0.022723374248459563
Iteration:2200	Loss_mean:0.020993409983348102	Loss_std:0.020378771098676515
Iteration:2300	Loss_mean:0.022248891731724143	Loss_std:0.023223362769048607
Iteration:2400	Loss_mean:0.021519120919983835	Loss_std:0.01832714655889137
Iteration:2500	Loss_mean:0.02239640665007755	Loss_std:0.021323900530952667
Iteration:2600	Loss_mean:0.021378038749098778	Loss_std:0.017214230654729205
Iteration:2700	Loss_mean:0.020458746561780573	Loss_std:0.016946927989398664
Iteration:2800	Loss_mean:0.017072141367243603	Loss_std:0.014586237894131212
Iteration:2900	Loss_mean:0.02241187393432483	Loss_std:0.018845009201190376
Iteration:3000	Loss_mean:0.017072949516586958	Loss_std:0.013206029287828918
Iteration:3100	Loss_mean:0.015417447455693036	Loss_std:0.0117416058056631
Iteration:3200	Loss_mean:0.014630487347021699	Loss_std:0.011749251656106883
Iteration:3300	Loss_mean:0.014830326712690294	Loss_std:0.012406725509103
Iteration:3400	Loss_mean:0.013558109807781875	Loss_std:0.00873970321917785
Iteration:3500	Loss_mean:0.013402573198545724	Loss_std:0.007868052486167785
Iteration:3600	Loss_mean:0.011985189225524663	Loss_std:0.00869008111815685
Iteration:3700	Loss_mean:0.012595624774694442	Loss_std:0.008008020531247089
Iteration:3800	Loss_mean:0.011677794004790486	Loss_std:0.00767460567294422
Iteration:3900	Loss_mean:0.012436371888034045	Loss_std:0.007778483442391317
Iteration:4000	Loss_mean:0.010555516262538731	Loss_std:0.006484157912092411
Iteration:4100	Loss_mean:0.01107906652148813	Loss_std:0.006698075007913348
Iteration:4200	Loss_mean:0.012332135651959106	Loss_std:0.010200450402062284
Iteration:4300	Loss_mean:0.013299014968797564	Loss_std:0.00944782014564874
Iteration:4400	Loss_mean:0.011786087064538152	Loss_std:0.007090976672532388
Iteration:4500	Loss_mean:0.011301087081665172	Loss_std:0.006786007720186774
Iteration:4600	Loss_mean:0.009697931504342705	Loss_std:0.0055773754166881205
Iteration:4700	Loss_mean:0.010887343311915175	Loss_std:0.007742642520688874
Iteration:4800	Loss_mean:0.011782212608959525	Loss_std:0.008523054507505878
Iteration:4900	Loss_mean:0.01063159570330754	Loss_std:0.006918335727450279
Iteration:5000	Loss_mean:0.010220632385462523	Loss_std:0.005600281845045019
Iteration:5100	Loss_mean:0.010089167683618143	Loss_std:0.006103128378596586
Iteration:5200	Loss_mean:0.010103807790437713	Loss_std:0.005687245397432665
Iteration:5300	Loss_mean:0.010470705177285709	Loss_std:0.005416035141537544
Iteration:5400	Loss_mean:0.010287068313919007	Loss_std:0.005999475606573195
Iteration:5500	Loss_mean:0.009698879382340238	Loss_std:0.005558287616852432
Iteration:5600	Loss_mean:0.009971226525958627	Loss_std:0.005760992476885008
Iteration:5700	Loss_mean:0.00917151409201324	Loss_std:0.0050810396143986135
Iteration:5800	Loss_mean:0.00985512328799814	Loss_std:0.006543015644562036
Iteration:5900	Loss_mean:0.00992333095986396	Loss_std:0.006842928758118763
Iteration:6000	Loss_mean:0.010138856050325558	Loss_std:0.00672629283395755
Iteration:6100	Loss_mean:0.010970263082999736	Loss_std:0.0063720995469465054
Iteration:6200	Loss_mean:0.01002767053199932	Loss_std:0.006255633718678265
Iteration:6300	Loss_mean:0.00918494917685166	Loss_std:0.004329022818417717
Iteration:6400	Loss_mean:0.010480017284862697	Loss_std:0.00653659368696186
Iteration:6500	Loss_mean:0.009791063795273659	Loss_std:0.005561375053560149
Iteration:6600	Loss_mean:0.009330671839416027	Loss_std:0.005296457103283357
Iteration:6700	Loss_mean:0.009567351590376347	Loss_std:0.004581544472247449
Iteration:6800	Loss_mean:0.009526005305815488	Loss_std:0.005293954662693285
Iteration:6900	Loss_mean:0.008213328931014984	Loss_std:0.004721049785601832
Iteration:7000	Loss_mean:0.009872194381896406	Loss_std:0.006426804128525321
Iteration:7100	Loss_mean:0.008748626899323425	Loss_std:0.004894792729928006
Iteration:7200	Loss_mean:0.00874672606063541	Loss_std:0.0046022625684463535
Iteration:7300	Loss_mean:0.009057054640725254	Loss_std:0.004103051355124416
Iteration:7400	Loss_mean:0.008912052781088278	Loss_std:0.005189045318730643
Iteration:7500	Loss_mean:0.008182001900859177	Loss_std:0.0038668217497123307
Iteration:7600	Loss_mean:0.009767740635434166	Loss_std:0.0054846328263956495
