Pretraining model on donor units
Iteration:0	Loss_mean:0.14173808693885803	Loss_std:0.0
Iteration:100	Loss_mean:0.5862783132493496	Loss_std:0.6261853332812413
Iteration:200	Loss_mean:0.370420630723238	Loss_std:0.3570784850085605
Iteration:300	Loss_mean:0.27846665229648354	Loss_std:0.24447120933423955
Iteration:400	Loss_mean:0.2801780936866999	Loss_std:0.22609742763354626
Iteration:500	Loss_mean:0.21987908910959958	Loss_std:0.20724680735177847
Iteration:600	Loss_mean:0.1701134517788887	Loss_std:0.13909997011078645
Iteration:700	Loss_mean:0.1331692784652114	Loss_std:0.11673719775292896
Iteration:800	Loss_mean:0.10112380243837833	Loss_std:0.06692535300347621
Iteration:900	Loss_mean:0.0881169050373137	Loss_std:0.061078374388564644
Iteration:1000	Loss_mean:0.06704417721368372	Loss_std:0.04651923029995764
Iteration:1100	Loss_mean:0.04603257546201348	Loss_std:0.03504496060376473
Iteration:1200	Loss_mean:0.03792466903338209	Loss_std:0.026037710018367882
Iteration:1300	Loss_mean:0.0341111052595079	Loss_std:0.02586859709123462
Iteration:1400	Loss_mean:0.02902221561409533	Loss_std:0.022566414257901964
Iteration:1500	Loss_mean:0.02288358996389434	Loss_std:0.020581823876811883
Iteration:1600	Loss_mean:0.016259433105005883	Loss_std:0.01739002015881357
Iteration:1700	Loss_mean:0.020402488088002428	Loss_std:0.020705493849712816
Iteration:1800	Loss_mean:0.012031215862371027	Loss_std:0.00979838994110445
Iteration:1900	Loss_mean:0.01643162828986533	Loss_std:0.015003978553232915
Iteration:2000	Loss_mean:0.008910513626760803	Loss_std:0.010360954343948306
Iteration:2100	Loss_mean:0.014305263055139222	Loss_std:0.014351409918519248
Iteration:2200	Loss_mean:0.011975788568961435	Loss_std:0.013476273183886075
Iteration:2300	Loss_mean:0.011314999274909497	Loss_std:0.014615258634398358
Iteration:2400	Loss_mean:0.010197307319103857	Loss_std:0.014424470826932672
Iteration:2500	Loss_mean:0.012206385185709222	Loss_std:0.014630921960378655
Iteration:2600	Loss_mean:0.01404227908802568	Loss_std:0.01697900895129782
Iteration:2700	Loss_mean:0.008776510773459449	Loss_std:0.009888920382173426
Iteration:2800	Loss_mean:0.013323595196707174	Loss_std:0.017663891058277727
Iteration:2900	Loss_mean:0.013541992132522863	Loss_std:0.019092803837430963
Iteration:3000	Loss_mean:0.011070362103637307	Loss_std:0.013974187937685888
Iteration:3100	Loss_mean:0.012575076741923112	Loss_std:0.013954076257908895
Iteration:3200	Loss_mean:0.016067888400284572	Loss_std:0.01845496323039199
Iteration:3300	Loss_mean:0.008445401263597887	Loss_std:0.010644227228933214
Iteration:3400	Loss_mean:0.009501450209572795	Loss_std:0.012084723385128386
Iteration:3500	Loss_mean:0.006570902217717957	Loss_std:0.01163448771594742
Iteration:3600	Loss_mean:0.005830644915986341	Loss_std:0.006911050033232189
Iteration:3700	Loss_mean:0.005837211898033275	Loss_std:0.007014393981168515
Iteration:3800	Loss_mean:0.004135281970957294	Loss_std:0.0059735812521549475
Iteration:3900	Loss_mean:0.006460876803612336	Loss_std:0.007484969969575974
Iteration:4000	Loss_mean:0.0048817205787054264	Loss_std:0.005765808911850679
