Running experiment synthetic2
Pretraining model on donor units
Iteration:0	Loss_mean:0.43406930565834045	Loss_std:0.0
Iteration:100	Loss_mean:0.28457036684267223	Loss_std:0.2405535782297364
Iteration:200	Loss_mean:0.23337546148104593	Loss_std:0.19517010878790034
Iteration:300	Loss_mean:0.2087202195171267	Loss_std:0.17641630992253018
Iteration:400	Loss_mean:0.16006568798329682	Loss_std:0.1408418161839259
Iteration:500	Loss_mean:0.12735652787145227	Loss_std:0.10424754691213327
Iteration:600	Loss_mean:0.09770292551256717	Loss_std:0.09135364466888939
Iteration:700	Loss_mean:0.07587458292022348	Loss_std:0.09543456815887692
Iteration:800	Loss_mean:0.04930073261319194	Loss_std:0.04917059918289574
Iteration:900	Loss_mean:0.04337549630086869	Loss_std:0.0410904433121465
Iteration:1000	Loss_mean:0.04058329067323939	Loss_std:0.045506996527497345
Iteration:1100	Loss_mean:0.03640266200876795	Loss_std:0.0411796319476813
Iteration:1200	Loss_mean:0.030548506572959013	Loss_std:0.03875667659130062
Iteration:1300	Loss_mean:0.03597665989305824	Loss_std:0.038680397099567436
Iteration:1400	Loss_mean:0.033236823530460244	Loss_std:0.04979918447604148
Iteration:1500	Loss_mean:0.028438389966322575	Loss_std:0.030211037427732037
Iteration:1600	Loss_mean:0.02977574791526422	Loss_std:0.04302275009020742
Iteration:1700	Loss_mean:0.030025711987691467	Loss_std:0.0322244213535567
Iteration:1800	Loss_mean:0.02846455015533138	Loss_std:0.03142678366608449
Iteration:1900	Loss_mean:0.0243383450031979	Loss_std:0.025962761949961326
Iteration:2000	Loss_mean:0.02665428026462905	Loss_std:0.03026065227537944
Iteration:2100	Loss_mean:0.02207334404316498	Loss_std:0.021707003449438867
Iteration:2200	Loss_mean:0.023819228534848663	Loss_std:0.028912249434940963
Iteration:2300	Loss_mean:0.020089799669221975	Loss_std:0.02101505887466547
Iteration:2400	Loss_mean:0.02773815082910005	Loss_std:0.026545804371836745
Iteration:2500	Loss_mean:0.02011212352430448	Loss_std:0.02079218205780433
Iteration:2600	Loss_mean:0.019066944793448785	Loss_std:0.021796173396247752
Iteration:2700	Loss_mean:0.026242766954237596	Loss_std:0.02744582636094893
Iteration:2800	Loss_mean:0.021148303978261538	Loss_std:0.0253713736214194
Iteration:2900	Loss_mean:0.025987214272026903	Loss_std:0.03115864235249585
Iteration:3000	Loss_mean:0.023211402886663565	Loss_std:0.026057974437524407
Iteration:3100	Loss_mean:0.021576891421573235	Loss_std:0.023128963741330194
Iteration:3200	Loss_mean:0.020069145254092292	Loss_std:0.020318588843775107
Iteration:3300	Loss_mean:0.023196408342228095	Loss_std:0.025041668160459038
Iteration:3400	Loss_mean:0.020873959749005733	Loss_std:0.022972726409982856
Iteration:3500	Loss_mean:0.019952345087367575	Loss_std:0.020781367300923587
Iteration:3600	Loss_mean:0.018010040584922535	Loss_std:0.018378738058861428
Iteration:3700	Loss_mean:0.02519496372202411	Loss_std:0.021107350047860247
Iteration:3800	Loss_mean:0.024464590107672848	Loss_std:0.022027555015000394
Iteration:3900	Loss_mean:0.020326340683968738	Loss_std:0.01940405592166107
Iteration:4000	Loss_mean:0.02101836844027275	Loss_std:0.0232048193481892
Iteration:4100	Loss_mean:0.021183764927554874	Loss_std:0.02340620726626166
Iteration:4200	Loss_mean:0.028192603167844936	Loss_std:0.027106171084833607
Iteration:4300	Loss_mean:0.02394716143142432	Loss_std:0.026302652812096868
Iteration:4400	Loss_mean:0.018178469431295526	Loss_std:0.017751164426641236
Iteration:4500	Loss_mean:0.024823907035170123	Loss_std:0.02577206719488356
Iteration:4600	Loss_mean:0.019183367549485412	Loss_std:0.020237695198917237
Iteration:4700	Loss_mean:0.020605227508203827	Loss_std:0.018640249425857024
Iteration:4800	Loss_mean:0.01654299977381015	Loss_std:0.0219719160683267
Iteration:4900	Loss_mean:0.024282584373577266	Loss_std:0.028632837461465856
Iteration:5000	Loss_mean:0.017312122723669745	Loss_std:0.016991809981529687
Iteration:5100	Loss_mean:0.02475051760964561	Loss_std:0.02368738234900454
Iteration:5200	Loss_mean:0.019427850963984382	Loss_std:0.020772261004989964
Iteration:5300	Loss_mean:0.0226370321912691	Loss_std:0.02131971793602068
Iteration:5400	Loss_mean:0.019264474830706604	Loss_std:0.019576848369462538
Iteration:5500	Loss_mean:0.019359178289887494	Loss_std:0.02027527656032889
Iteration:5600	Loss_mean:0.019751047312747686	Loss_std:0.025478799676628246
Iteration:5700	Loss_mean:0.018506066318950617	Loss_std:0.02032996726123403
Iteration:5800	Loss_mean:0.0221534000657266	Loss_std:0.02266726532709892
Iteration:5900	Loss_mean:0.02051588398491731	Loss_std:0.020511208883577308
Iteration:6000	Loss_mean:0.01605719258863246	Loss_std:0.015345537011305106
Iteration:6100	Loss_mean:0.017357650456833653	Loss_std:0.020909496615366147
Iteration:6200	Loss_mean:0.017324057687510504	Loss_std:0.017943926103905068
Iteration:6300	Loss_mean:0.02086263906909153	Loss_std:0.02415943806724747
Iteration:6400	Loss_mean:0.020514662378191134	Loss_std:0.023585852547728065
Iteration:6500	Loss_mean:0.020065628370502964	Loss_std:0.021897104886902868
Iteration:6600	Loss_mean:0.01982461971201701	Loss_std:0.02312204084691465
Iteration:6700	Loss_mean:0.01971281732330681	Loss_std:0.022256213598900964
Iteration:6800	Loss_mean:0.02094108921592124	Loss_std:0.021112769616955056
Iteration:6900	Loss_mean:0.020496822267887183	Loss_std:0.02058976428592862
Iteration:7000	Loss_mean:0.017828378002741375	Loss_std:0.017823480438895544
Iteration:7100	Loss_mean:0.019883554273110348	Loss_std:0.01993401288344133
Iteration:7200	Loss_mean:0.01616726108302828	Loss_std:0.01775804284451796
Iteration:7300	Loss_mean:0.02000675014263834	Loss_std:0.021758814163656805
Iteration:7400	Loss_mean:0.01635093575139763	Loss_std:0.015123783335509018
Iteration:7500	Loss_mean:0.023795177153660915	Loss_std:0.02072217434264141
Iteration:7600	Loss_mean:0.01811345765803708	Loss_std:0.017513761873873362
Iteration:7700	Loss_mean:0.01757125732314307	Loss_std:0.021412064963850404
Iteration:7800	Loss_mean:0.0216947885195259	Loss_std:0.02440145011960245
Iteration:7900	Loss_mean:0.014333282822408365	Loss_std:0.01445765098709607
Iteration:8000	Loss_mean:0.02022083751973696	Loss_std:0.01788513742566991
Iteration:8100	Loss_mean:0.021848737297259505	Loss_std:0.024744334477096206
Iteration:8200	Loss_mean:0.01943783486261964	Loss_std:0.026711644757663067
Iteration:8300	Loss_mean:0.020244675869180356	Loss_std:0.022495293156958314
Iteration:8400	Loss_mean:0.016146249886369334	Loss_std:0.014816876238666172
Iteration:8500	Loss_mean:0.020549144972465003	Loss_std:0.024560245107967137
Iteration:8600	Loss_mean:0.018020343331154435	Loss_std:0.02061248402083213
Iteration:8700	Loss_mean:0.01700917630783806	Loss_std:0.017238129271214243
Iteration:8800	Loss_mean:0.023448658134730068	Loss_std:0.018650714314273027
Iteration:8900	Loss_mean:0.019371738254267256	Loss_std:0.01756414483741546
Iteration:9000	Loss_mean:0.022777524324919796	Loss_std:0.02271436632348005
Iteration:9100	Loss_mean:0.020017345817905152	Loss_std:0.02074693870655709
Iteration:9200	Loss_mean:0.024263059729855742	Loss_std:0.0256846667904171
