Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.27441757917404175	Loss_std:0.0
Iteration:100	Loss_mean:0.3759497865661979	Loss_std:0.27199989664029395
Iteration:200	Loss_mean:0.30355775862932205	Loss_std:0.18688486755990955
Iteration:300	Loss_mean:0.24106916591525077	Loss_std:0.1553989472626357
Iteration:400	Loss_mean:0.15344986774027347	Loss_std:0.10259005447336436
Iteration:500	Loss_mean:0.10528271272778511	Loss_std:0.06515697134164729
Iteration:600	Loss_mean:0.05932756792753935	Loss_std:0.0386506193065121
Iteration:700	Loss_mean:0.03798189873807132	Loss_std:0.021578043763314396
Iteration:800	Loss_mean:0.030132443075999618	Loss_std:0.015777257327791706
Iteration:900	Loss_mean:0.025039300294592975	Loss_std:0.02035601549501041
Iteration:1000	Loss_mean:0.024048967058770358	Loss_std:0.015146581810477743
Iteration:1100	Loss_mean:0.022577896369621157	Loss_std:0.011307604946852023
Iteration:1200	Loss_mean:0.02013111252570525	Loss_std:0.012661111794278205
Iteration:1300	Loss_mean:0.022636488396674394	Loss_std:0.012910260263931364
Iteration:1400	Loss_mean:0.023254984277300536	Loss_std:0.013826035361140339
Iteration:1500	Loss_mean:0.020256717604352163	Loss_std:0.012264669883760336
Iteration:1600	Loss_mean:0.020392248834250493	Loss_std:0.012327789983362142
Iteration:1700	Loss_mean:0.021960080326534806	Loss_std:0.012305248514544807
Iteration:1800	Loss_mean:0.018339399816468357	Loss_std:0.01240723172479974
Iteration:1900	Loss_mean:0.01947177811525762	Loss_std:0.011866946231640958
Iteration:2000	Loss_mean:0.020381983669940384	Loss_std:0.011608466678983638
Iteration:2100	Loss_mean:0.019684214722365142	Loss_std:0.012257208328980173
Iteration:2200	Loss_mean:0.020892608559224753	Loss_std:0.012012779118029443
Iteration:2300	Loss_mean:0.01945062218233943	Loss_std:0.010225911019037737
Iteration:2400	Loss_mean:0.0186603501602076	Loss_std:0.009913573009563994
Iteration:2500	Loss_mean:0.019893182776868343	Loss_std:0.010947759015706344
Iteration:2600	Loss_mean:0.020158938141539694	Loss_std:0.01114415073906526
Iteration:2700	Loss_mean:0.01922534979414195	Loss_std:0.012059099368212487
Iteration:2800	Loss_mean:0.019343172626104205	Loss_std:0.009664179418288137
Iteration:2900	Loss_mean:0.017954328604973854	Loss_std:0.009341623130272644
Iteration:3000	Loss_mean:0.01927676231600344	Loss_std:0.012559643829036366
Iteration:3100	Loss_mean:0.01910784950479865	Loss_std:0.012974895959960053
Iteration:3200	Loss_mean:0.02274166117887944	Loss_std:0.014155514325148378
Iteration:3300	Loss_mean:0.022253396986052394	Loss_std:0.012849247283759614
Iteration:3400	Loss_mean:0.019685419930610806	Loss_std:0.010903207358668263
Iteration:3500	Loss_mean:0.020613009915687142	Loss_std:0.016067671339980914
Iteration:3600	Loss_mean:0.019270030271727592	Loss_std:0.012231725776481586
Iteration:3700	Loss_mean:0.019691840969026087	Loss_std:0.010983819192882114
Iteration:3800	Loss_mean:0.0197947561647743	Loss_std:0.01139435865081044
Iteration:3900	Loss_mean:0.01989275236497633	Loss_std:0.012292183042390423
Iteration:4000	Loss_mean:0.01938852449413389	Loss_std:0.011716189070139512
Iteration:4100	Loss_mean:0.0186452504794579	Loss_std:0.01000005716355099
Iteration:4200	Loss_mean:0.019843426845036448	Loss_std:0.01284050495888714
Iteration:4300	Loss_mean:0.017518390896730126	Loss_std:0.008078808981701156
Iteration:4400	Loss_mean:0.019280285926070066	Loss_std:0.011385750629920987
Iteration:4500	Loss_mean:0.02079091744031757	Loss_std:0.014723348276119742
Iteration:4600	Loss_mean:0.018326377396006135	Loss_std:0.01244760647139678
Iteration:4700	Loss_mean:0.017812751010060312	Loss_std:0.010627544619366616
Iteration:4800	Loss_mean:0.018783779493533076	Loss_std:0.012473186418116863
Iteration:4900	Loss_mean:0.019753656536340713	Loss_std:0.012792093088614481
Iteration:5000	Loss_mean:0.020106842976529152	Loss_std:0.01328411629981123
Iteration:5100	Loss_mean:0.020422995092812927	Loss_std:0.011721829535364617
Iteration:5200	Loss_mean:0.021349468189291655	Loss_std:0.013382074014564479
Iteration:5300	Loss_mean:0.018807488866150378	Loss_std:0.009940586046484791
Iteration:5400	Loss_mean:0.01976394362282008	Loss_std:0.012035236797176082
Iteration:5500	Loss_mean:0.02007903026882559	Loss_std:0.011086089619523473
Iteration:5600	Loss_mean:0.018517191109713168	Loss_std:0.012281445353542902
Iteration:5700	Loss_mean:0.020304535729810596	Loss_std:0.012059412218764715
Iteration:5800	Loss_mean:0.02158130510011688	Loss_std:0.013285142728237772
Iteration:5900	Loss_mean:0.020944925220683218	Loss_std:0.01115903863835454
