Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.09689336270093918	Loss_std:0.0
Iteration:100	Loss_mean:0.4820553212985396	Loss_std:0.475774852584031
Iteration:200	Loss_mean:0.4010033232718706	Loss_std:0.3244176969797266
Iteration:300	Loss_mean:0.3840816330164671	Loss_std:0.362776664136968
Iteration:400	Loss_mean:0.2733883410692215	Loss_std:0.25048378176298053
Iteration:500	Loss_mean:0.19665347458794713	Loss_std:0.1683136993731509
Iteration:600	Loss_mean:0.16808185996487737	Loss_std:0.11201109518752458
Iteration:700	Loss_mean:0.15719755813479425	Loss_std:0.1248902048870926
Iteration:800	Loss_mean:0.13501998491585254	Loss_std:0.11099098320518819
Iteration:900	Loss_mean:0.11959036948159336	Loss_std:0.09887465203434789
Iteration:1000	Loss_mean:0.09142768603749574	Loss_std:0.0783074122507426
Iteration:1100	Loss_mean:0.0755969394184649	Loss_std:0.056840519624814775
Iteration:1200	Loss_mean:0.04825435451231897	Loss_std:0.0367485107619735
Iteration:1300	Loss_mean:0.04726869066245854	Loss_std:0.034372819737300324
Iteration:1400	Loss_mean:0.033647879054769875	Loss_std:0.021280090375855217
Iteration:1500	Loss_mean:0.029906752239912748	Loss_std:0.02817738575094468
Iteration:1600	Loss_mean:0.027128777778707446	Loss_std:0.01895240101742623
Iteration:1700	Loss_mean:0.02681800730410032	Loss_std:0.02267696319071218
Iteration:1800	Loss_mean:0.02155495590530336	Loss_std:0.01733818502747913
Iteration:1900	Loss_mean:0.018817399761173872	Loss_std:0.012296358760304006
Iteration:2000	Loss_mean:0.0205304037197493	Loss_std:0.019328121786494623
Iteration:2100	Loss_mean:0.019711770361755043	Loss_std:0.01992977651231324
Iteration:2200	Loss_mean:0.019868542558979244	Loss_std:0.015091068637640617
Iteration:2300	Loss_mean:0.01953416981967166	Loss_std:0.016027379072584138
Iteration:2400	Loss_mean:0.018876299266703426	Loss_std:0.01599652320565198
Iteration:2500	Loss_mean:0.01786918155150488	Loss_std:0.015124363719134793
Iteration:2600	Loss_mean:0.02082157047931105	Loss_std:0.01944495513597338
Iteration:2700	Loss_mean:0.02066179665038362	Loss_std:0.016459324496348376
Iteration:2800	Loss_mean:0.0174940531863831	Loss_std:0.016641000404762674
Iteration:2900	Loss_mean:0.018008612690027802	Loss_std:0.01425509655158348
Iteration:3000	Loss_mean:0.021103457750286908	Loss_std:0.01828781467618917
Iteration:3100	Loss_mean:0.017217047861777246	Loss_std:0.0175035674687512
Iteration:3200	Loss_mean:0.02146356397308409	Loss_std:0.01969738152567879
Iteration:3300	Loss_mean:0.020426701221149413	Loss_std:0.018176338599674463
Iteration:3400	Loss_mean:0.019218860287219287	Loss_std:0.01985177949730904
Iteration:3500	Loss_mean:0.02058489884249866	Loss_std:0.01662180177335293
Iteration:3600	Loss_mean:0.019912309251958506	Loss_std:0.01704119663021284
Iteration:3700	Loss_mean:0.015973826784174888	Loss_std:0.013395356067053743
Iteration:3800	Loss_mean:0.0189079592237249	Loss_std:0.017368267887911484
Iteration:3900	Loss_mean:0.018213027224410327	Loss_std:0.01439781783819649
Iteration:4000	Loss_mean:0.01737574041355401	Loss_std:0.015788391524221762
Iteration:4100	Loss_mean:0.019919944882858545	Loss_std:0.017418864032969227
Iteration:4200	Loss_mean:0.017783456798642874	Loss_std:0.018072596127016612
Iteration:4300	Loss_mean:0.017496424263808878	Loss_std:0.01728382026636404
Iteration:4400	Loss_mean:0.01767032248491887	Loss_std:0.017016448677727263
Iteration:4500	Loss_mean:0.01850636504823342	Loss_std:0.01771158981013067
Iteration:4600	Loss_mean:0.01898570513119921	Loss_std:0.014603927721484182
Iteration:4700	Loss_mean:0.016418025370221585	Loss_std:0.014539655418558294
Iteration:4800	Loss_mean:0.019325096593238413	Loss_std:0.01811963875780421
Iteration:4900	Loss_mean:0.01832768535008654	Loss_std:0.014955584336988821
Iteration:5000	Loss_mean:0.018804146728944034	Loss_std:0.015732474804204456
Iteration:5100	Loss_mean:0.016405811186414213	Loss_std:0.014675823301576097
Iteration:5200	Loss_mean:0.018279933796729892	Loss_std:0.017084027809212005
Iteration:5300	Loss_mean:0.014823632449842989	Loss_std:0.013571690370260946
Iteration:5400	Loss_mean:0.014491284592077136	Loss_std:0.012351224362530463
Iteration:5500	Loss_mean:0.019707161718979477	Loss_std:0.019061003543835584
Iteration:5600	Loss_mean:0.01805339805781841	Loss_std:0.017972032103759274
Iteration:5700	Loss_mean:0.014787685789633543	Loss_std:0.012260622253048468
Iteration:5800	Loss_mean:0.012363139409571886	Loss_std:0.008147074686073178
Iteration:5900	Loss_mean:0.013046971923904494	Loss_std:0.00857936460580884
Iteration:6000	Loss_mean:0.010535186864435673	Loss_std:0.006614844656921699
Iteration:6100	Loss_mean:0.010818480766611174	Loss_std:0.008417307651197789
Iteration:6200	Loss_mean:0.011067734656389803	Loss_std:0.008645022995598745
Iteration:6300	Loss_mean:0.010615809640148655	Loss_std:0.007799804979288574
Iteration:6400	Loss_mean:0.009631631611846388	Loss_std:0.005836767128571072
Iteration:6500	Loss_mean:0.011631618152605369	Loss_std:0.009068831160725039
Iteration:6600	Loss_mean:0.010106305831577629	Loss_std:0.006291698235030894
Iteration:6700	Loss_mean:0.009983409999404103	Loss_std:0.006961310917241781
Iteration:6800	Loss_mean:0.011010901055997238	Loss_std:0.007901729216555105
Iteration:6900	Loss_mean:0.011218718672171234	Loss_std:0.010019684620732576
Iteration:7000	Loss_mean:0.010287522901780904	Loss_std:0.0077347043869575765
Iteration:7100	Loss_mean:0.012148090502014383	Loss_std:0.009738679793298457
Iteration:7200	Loss_mean:0.009561870757024735	Loss_std:0.007061502220007718
Iteration:7300	Loss_mean:0.009345791802043096	Loss_std:0.005957902696375979
Iteration:7400	Loss_mean:0.010676793470047415	Loss_std:0.006036996026277051
Iteration:7500	Loss_mean:0.009235399968456477	Loss_std:0.00546183340563746
Iteration:7600	Loss_mean:0.009811538667418063	Loss_std:0.007332677599315793
Iteration:7700	Loss_mean:0.00853049081400968	Loss_std:0.005208951863094077
Iteration:7800	Loss_mean:0.009016904055606574	Loss_std:0.005710462975767853
Iteration:7900	Loss_mean:0.009170448849909007	Loss_std:0.00580468558268755
Iteration:8000	Loss_mean:0.009561933585209771	Loss_std:0.007735821722157911
Iteration:8100	Loss_mean:0.009903481304645538	Loss_std:0.006684343993159001
Iteration:8200	Loss_mean:0.009384456656407565	Loss_std:0.00512431363763189
Iteration:8300	Loss_mean:0.009688106711255386	Loss_std:0.006450432472237613
Iteration:8400	Loss_mean:0.008825247269123792	Loss_std:0.005490092720197647
Iteration:8500	Loss_mean:0.008170970780774951	Loss_std:0.006288722729283882
Iteration:8600	Loss_mean:0.008652391537325457	Loss_std:0.005670654818272374
Iteration:8700	Loss_mean:0.01023772553075105	Loss_std:0.006595490078296848
Iteration:8800	Loss_mean:0.009250696361996234	Loss_std:0.005800974781503045
Iteration:8900	Loss_mean:0.009059137729927898	Loss_std:0.006793423912870316
Iteration:9000	Loss_mean:0.00811742216348648	Loss_std:0.005259720623131821
Iteration:9100	Loss_mean:0.009857347519136965	Loss_std:0.006239254354261532
Iteration:9200	Loss_mean:0.008425412409706042	Loss_std:0.005792384194917896
Iteration:9300	Loss_mean:0.008952667935518547	Loss_std:0.00597175271091054
Iteration:9400	Loss_mean:0.008140491247177124	Loss_std:0.004716238788281532
Iteration:9500	Loss_mean:0.008319282605079935	Loss_std:0.004415428263483444
Iteration:9600	Loss_mean:0.007899938664631918	Loss_std:0.005131083345249309
Iteration:9700	Loss_mean:0.008518003399949521	Loss_std:0.005199056508587619
Iteration:9800	Loss_mean:0.008204057010589167	Loss_std:0.003922441855651174
Iteration:9900	Loss_mean:0.009067208176711574	Loss_std:0.006978827472681808
Iteration:10000	Loss_mean:0.007716793287545443	Loss_std:0.004219981388220461
Iteration:10100	Loss_mean:0.007869337562005967	Loss_std:0.004597370067672823
Iteration:10200	Loss_mean:0.008739570488687605	Loss_std:0.005183958064391446
Iteration:10300	Loss_mean:0.008487545733223668	Loss_std:0.005533212800924657
Iteration:10400	Loss_mean:0.008421196087729186	Loss_std:0.005252169711234508
Iteration:10500	Loss_mean:0.007911399235017597	Loss_std:0.004140725292098858
Iteration:10600	Loss_mean:0.007285007032915018	Loss_std:0.003890864789949194
Iteration:10700	Loss_mean:0.008010587232420222	Loss_std:0.0059500636119771385
Iteration:10800	Loss_mean:0.007830660204635933	Loss_std:0.004134385218141132
Iteration:10900	Loss_mean:0.007802750964765437	Loss_std:0.005017558515019169
Iteration:11000	Loss_mean:0.007698066033190116	Loss_std:0.004551263424170317
Iteration:11100	Loss_mean:0.006947793735889718	Loss_std:0.004156183811243734
Iteration:11200	Loss_mean:0.00700962771079503	Loss_std:0.003973168617696552
Iteration:11300	Loss_mean:0.007570086974301376	Loss_std:0.004015487124057263
Iteration:11400	Loss_mean:0.0068947142001707104	Loss_std:0.003167042440957837
Iteration:11500	Loss_mean:0.006985269687138498	Loss_std:0.003865150395059166
Iteration:11600	Loss_mean:0.007448179902276024	Loss_std:0.003716590103025046
Iteration:11700	Loss_mean:0.007915056567871942	Loss_std:0.005142556795362157
Iteration:11800	Loss_mean:0.007547143989941105	Loss_std:0.003357755181507707
Iteration:11900	Loss_mean:0.00805988754844293	Loss_std:0.004530850436130221
Iteration:12000	Loss_mean:0.007426420217379928	Loss_std:0.0036533282816561836
Iteration:12100	Loss_mean:0.007097911065793596	Loss_std:0.0036077428592156836
Iteration:12200	Loss_mean:0.007504482133081183	Loss_std:0.003996976442717114
Iteration:12300	Loss_mean:0.006970289406599477	Loss_std:0.00386536620907255
Iteration:12400	Loss_mean:0.006751910597085953	Loss_std:0.0032804033076056028
Iteration:12500	Loss_mean:0.007069482736987993	Loss_std:0.003300730371412773
Iteration:12600	Loss_mean:0.007647966308286414	Loss_std:0.0042559795540537074
Iteration:12700	Loss_mean:0.006804280837532133	Loss_std:0.003358576578876525
Iteration:12800	Loss_mean:0.007375557435443625	Loss_std:0.0038345204240243583
Iteration:12900	Loss_mean:0.00691133537213318	Loss_std:0.0031844244136028025
Iteration:13000	Loss_mean:0.007089996071299538	Loss_std:0.003891922505818878
Iteration:13100	Loss_mean:0.007168900493998081	Loss_std:0.0032246432184433347
Iteration:13200	Loss_mean:0.007755210706964135	Loss_std:0.003958771432102614
Iteration:13300	Loss_mean:0.007076052807969972	Loss_std:0.0037908889549423523
Iteration:13400	Loss_mean:0.006837773475563153	Loss_std:0.003843599305828833
Iteration:13500	Loss_mean:0.0071122286794707175	Loss_std:0.003328575175911449
Iteration:13600	Loss_mean:0.006583145947661251	Loss_std:0.0033358492865103854
Iteration:13700	Loss_mean:0.006914100301801227	Loss_std:0.0037094424159017547
Iteration:13800	Loss_mean:0.007714476857800036	Loss_std:0.00427468872425113
Iteration:13900	Loss_mean:0.005932154422625899	Loss_std:0.0029638487231603322
Iteration:14000	Loss_mean:0.006637439588084817	Loss_std:0.003543163040581257
Iteration:14100	Loss_mean:0.007003523616585881	Loss_std:0.002972733191935637
Iteration:14200	Loss_mean:0.007076820150250569	Loss_std:0.003615848727162574
Iteration:14300	Loss_mean:0.006752906189067289	Loss_std:0.003068582409194329
Iteration:14400	Loss_mean:0.006593606076203287	Loss_std:0.0032132410516143924
Iteration:14500	Loss_mean:0.00745330989244394	Loss_std:0.0032819892002721703
Iteration:14600	Loss_mean:0.006534643698250875	Loss_std:0.0030100427139444492
Iteration:14700	Loss_mean:0.006567081542452797	Loss_std:0.0037086014166754847
Iteration:14800	Loss_mean:0.0065062064619269225	Loss_std:0.002962010824137552
Iteration:14900	Loss_mean:0.006538476222194731	Loss_std:0.0031192859897419727
Iteration:15000	Loss_mean:0.006822479325346648	Loss_std:0.003091571048207333
Iteration:15100	Loss_mean:0.006955690982285887	Loss_std:0.0036636168809831364
Iteration:15200	Loss_mean:0.00662670980556868	Loss_std:0.003974168298922959
Iteration:15300	Loss_mean:0.006543194828554988	Loss_std:0.003385583515115797
Iteration:15400	Loss_mean:0.006585890358546748	Loss_std:0.003501990424010482
Iteration:15500	Loss_mean:0.0061380334780551495	Loss_std:0.0029809240706211407
Iteration:15600	Loss_mean:0.006979935465496964	Loss_std:0.003959524394143376
Iteration:15700	Loss_mean:0.0067378749017370865	Loss_std:0.003615331513049771
Iteration:15800	Loss_mean:0.0065217674057930705	Loss_std:0.00307894441179094
Iteration:15900	Loss_mean:0.006339329701149836	Loss_std:0.0029769675766289014
