8.934119343757629395e-01,8.806717395782470703e-01,-7.979308366775512695e-01,-8.831899762153625488e-01,2.415496110916137695e-01,7.467955946922302246e-01,7.977525144815444946e-02,-3.621776103973388672e-01,7.847848534584045410e-02,-5.641873478889465332e-01
7.276126146316528320e-01,3.684868514537811279e-01,2.376662380993366241e-02,-3.443378210067749023e-01,7.985963821411132812e-01,4.716213941574096680e-01,8.762382864952087402e-01,-7.674346864223480225e-02,2.913336157798767090e-01,-4.238092005252838135e-01
2.054277360439300537e-01,8.063520789146423340e-01,-5.543846487998962402e-01,-9.891702532768249512e-01,5.512748956680297852e-01,9.038667380809783936e-02,8.075567483901977539e-01,-5.088736116886138916e-02,-1.263816189020872116e-02,-4.354061484336853027e-01
6.160923838615417480e-01,7.678344845771789551e-01,-2.712243795394897461e-01,-2.559517323970794678e-01,3.717715442180633545e-01,-4.413393512368202209e-02,5.883177518844604492e-01,1.588273644447326660e-01,6.854265928268432617e-01,-1.967868208885192871e-01
3.982217982411384583e-02,8.028401136398315430e-01,-1.264695763587951660e+00,-5.126342177391052246e-01,1.146915331482887268e-01,8.784727454185485840e-01,3.309231102466583252e-01,-3.734425902366638184e-01,2.424992024898529053e-01,-2.007848396897315979e-02
4.585480093955993652e-01,5.183305740356445312e-01,-2.416293770074844360e-01,-5.359554886817932129e-01,1.008634090423583984e+00,-2.769337780773639679e-02,5.861780643463134766e-01,-5.250988006591796875e-01,1.054057717323303223e+00,-7.251963615417480469e-01
2.123093158006668091e-01,-2.153216451406478882e-01,-9.828808903694152832e-01,-6.502751708030700684e-01,7.527268528938293457e-01,3.313214778900146484e-01,-1.747215688228607178e-01,2.053706049919128418e-01,5.243084430694580078e-01,-1.045657038688659668e+00
-7.499515265226364136e-02,-1.762125045061111450e-01,-5.841441154479980469e-01,-5.662882328033447266e-01,1.851477078162133694e-03,5.679474472999572754e-01,3.438428044319152832e-02,-5.506265759468078613e-01,3.452172875404357910e-01,-8.061740994453430176e-01
2.662962973117828369e-01,-5.022666975855827332e-02,-9.447270631790161133e-01,-2.647258937358856201e-01,4.454530775547027588e-01,5.476527214050292969e-01,3.940655291080474854e-01,-3.438607454299926758e-01,4.864946007728576660e-01,-7.703352570533752441e-01
6.511300206184387207e-01,6.078903079032897949e-01,-5.695475339889526367e-01,-6.650559902191162109e-01,1.664863973855972290e-01,9.750557690858840942e-02,1.183563590049743652e+00,-3.147895336151123047e-01,5.485635995864868164e-01,-7.291743755340576172e-01
5.654497742652893066e-01,5.853791832923889160e-01,-3.626825809478759766e-01,-5.803924202919006348e-01,4.539469778537750244e-01,-1.934552788734436035e-01,6.045292019844055176e-01,-3.512029945850372314e-01,1.055735468864440918e+00,-1.137569189071655273e+00
-9.880241937935352325e-03,5.701483488082885742e-01,-1.848623752593994141e-01,-4.144958257675170898e-01,4.965645372867584229e-01,7.045156955718994141e-01,3.854950368404388428e-01,-4.486007690429687500e-01,-1.865727752447128296e-01,-7.200023531913757324e-01
