Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:1.6034858226776123	Loss_std:0.0
Iteration:100	Loss_mean:0.6573385542072355	Loss_std:0.5766818240348226
Iteration:200	Loss_mean:0.676388148078695	Loss_std:0.4350364034597756
Iteration:300	Loss_mean:0.4988254524115473	Loss_std:0.44292264415501276
Iteration:400	Loss_mean:0.2959623301960528	Loss_std:0.2972922459749633
Iteration:500	Loss_mean:0.27404339322820304	Loss_std:0.27666381110571053
Iteration:600	Loss_mean:0.16746573240729049	Loss_std:0.19099665101799723
Iteration:700	Loss_mean:0.18124147416907363	Loss_std:0.17553599690335678
Iteration:800	Loss_mean:0.13601124617329333	Loss_std:0.15683531547246002
Iteration:900	Loss_mean:0.17390829045558348	Loss_std:0.2120340663538488
Iteration:1000	Loss_mean:0.11209351881872863	Loss_std:0.13305831407547267
Iteration:1100	Loss_mean:0.10351042812966625	Loss_std:0.09609402561652872
Iteration:1200	Loss_mean:0.12269814394181594	Loss_std:0.12339097284116664
Iteration:1300	Loss_mean:0.08265085803519469	Loss_std:0.09965233025956582
Iteration:1400	Loss_mean:0.0641419607232092	Loss_std:0.07135757272613105
Iteration:1500	Loss_mean:0.05980123135057511	Loss_std:0.062318092343030054
Iteration:1600	Loss_mean:0.03841029027709737	Loss_std:0.03314950791556625
Iteration:1700	Loss_mean:0.03443589871632866	Loss_std:0.03456790219943453
Iteration:1800	Loss_mean:0.03581103894837725	Loss_std:0.04845371645272137
Iteration:1900	Loss_mean:0.030602006565895862	Loss_std:0.03849770069641588
Iteration:2000	Loss_mean:0.02669897880827193	Loss_std:0.030014623418589115
Iteration:2100	Loss_mean:0.026642527074582176	Loss_std:0.03181285817269446
Iteration:2200	Loss_mean:0.024248096278170123	Loss_std:0.02356746235854705
Iteration:2300	Loss_mean:0.01779859658825444	Loss_std:0.019180708738753164
Iteration:2400	Loss_mean:0.025586229260079564	Loss_std:0.027861709751766963
Iteration:2500	Loss_mean:0.022062426546763162	Loss_std:0.021571201652614076
Iteration:2600	Loss_mean:0.023967733577883336	Loss_std:0.019750163262075255
Iteration:2700	Loss_mean:0.022681273075868376	Loss_std:0.02381234097665825
Iteration:2800	Loss_mean:0.02267731249681674	Loss_std:0.026616439252002067
Iteration:2900	Loss_mean:0.02512975028192159	Loss_std:0.026347369552540717
Iteration:3000	Loss_mean:0.02312177777886973	Loss_std:0.026529002191826138
Iteration:3100	Loss_mean:0.018885006040509324	Loss_std:0.020155726234594495
Iteration:3200	Loss_mean:0.02118666007261709	Loss_std:0.021953318103506377
Iteration:3300	Loss_mean:0.02299609704186878	Loss_std:0.022740875772803388
Iteration:3400	Loss_mean:0.02170903955338872	Loss_std:0.022267605545536074
Iteration:3500	Loss_mean:0.017532975682479447	Loss_std:0.01736291104553404
Iteration:3600	Loss_mean:0.02188978751335526	Loss_std:0.02200414202254957
Iteration:3700	Loss_mean:0.017115289596258663	Loss_std:0.021475601817274415
Iteration:3800	Loss_mean:0.024463059055087798	Loss_std:0.024897838094685605
Iteration:3900	Loss_mean:0.018757105373661032	Loss_std:0.017753404856136325
Iteration:4000	Loss_mean:0.020942888803838287	Loss_std:0.023263649690295596
Iteration:4100	Loss_mean:0.02336468149907887	Loss_std:0.02693767162778423
Iteration:4200	Loss_mean:0.020513152751955203	Loss_std:0.02403552403343747
Iteration:4300	Loss_mean:0.021766661836882122	Loss_std:0.021023771694057794
Iteration:4400	Loss_mean:0.01829743606649572	Loss_std:0.018239685966677504
Iteration:4500	Loss_mean:0.013722425864834804	Loss_std:0.016100540334617743
Iteration:4600	Loss_mean:0.018375915851211174	Loss_std:0.019228595853377026
Iteration:4700	Loss_mean:0.02273291160487133	Loss_std:0.025519367128804118
Iteration:4800	Loss_mean:0.02224236595673574	Loss_std:0.021148270900208363
Iteration:4900	Loss_mean:0.021015736691770145	Loss_std:0.02482123886681339
Iteration:5000	Loss_mean:0.025557451747299637	Loss_std:0.027038992868147795
Iteration:5100	Loss_mean:0.023345662775973323	Loss_std:0.02858825277742414
Iteration:5200	Loss_mean:0.02233379919838626	Loss_std:0.0233949690501047
Iteration:5300	Loss_mean:0.021037236588599625	Loss_std:0.02645076459848862
Iteration:5400	Loss_mean:0.0205091687773529	Loss_std:0.02645769084397747
Iteration:5500	Loss_mean:0.01792050421994645	Loss_std:0.017905985663777324
Iteration:5600	Loss_mean:0.01626612860825844	Loss_std:0.017057424193866532
Iteration:5700	Loss_mean:0.022346266458334867	Loss_std:0.022732170738132638
Iteration:5800	Loss_mean:0.0180055539085879	Loss_std:0.01876833832064791
Iteration:5900	Loss_mean:0.018069925346135277	Loss_std:0.01707757326241021
Iteration:6000	Loss_mean:0.018997172327144655	Loss_std:0.02037759390983231
Iteration:6100	Loss_mean:0.019259096988962485	Loss_std:0.021756566149613805
Iteration:6200	Loss_mean:0.016204179839460268	Loss_std:0.016361833659428397
Iteration:6300	Loss_mean:0.018908744878863216	Loss_std:0.019568778230701953
Iteration:6400	Loss_mean:0.015465964962495492	Loss_std:0.016210886995522734
Iteration:6500	Loss_mean:0.01739690319766851	Loss_std:0.020905542766486446
Iteration:6600	Loss_mean:0.019174476154439617	Loss_std:0.019585519507167415
Iteration:6700	Loss_mean:0.02341446176331374	Loss_std:0.029977857546846204
Iteration:6800	Loss_mean:0.020776269716152457	Loss_std:0.023197459223389578
Iteration:6900	Loss_mean:0.018974040009488817	Loss_std:0.02137129309998859
Iteration:7000	Loss_mean:0.014987267833748773	Loss_std:0.015892736567308906
Iteration:7100	Loss_mean:0.01860788857738953	Loss_std:0.018896632317489486
Iteration:7200	Loss_mean:0.020656651574536226	Loss_std:0.02622950912824444
Iteration:7300	Loss_mean:0.01606924666732084	Loss_std:0.017310281835122728
Iteration:7400	Loss_mean:0.018662513031449633	Loss_std:0.02447285005538095
Iteration:7500	Loss_mean:0.01859101030873717	Loss_std:0.019434328864546595
Iteration:7600	Loss_mean:0.01536159486953693	Loss_std:0.019734103261048963
Iteration:7700	Loss_mean:0.017319187251414406	Loss_std:0.019517802241045903
