9.070648550987243652e-01,1.183705568313598633e+00,2.605428218841552734e+00,2.211200952529907227e+00,5.719623565673828125e-01,1.333857297897338867e+00,7.800342440605163574e-01,1.561147451400756836e+00,5.709701776504516602e-01,3.349108695983886719e+00
3.821024596691131592e-01,6.374801993370056152e-01,2.800655364990234375e+00,2.757281064987182617e+00,1.179446339607238770e+00,7.415010333061218262e-01,8.361786603927612305e-01,1.985751271247863770e+00,6.168622970581054688e-01,2.885788440704345703e+00
1.198542118072509766e+00,1.676907658576965332e+00,3.274123907089233398e+00,2.756468772888183594e+00,8.585489392280578613e-01,1.526124477386474609e+00,1.008557915687561035e+00,2.331694364547729492e+00,9.271146655082702637e-01,3.059384346008300781e+00
1.207984447479248047e+00,6.797482371330261230e-01,2.743917465209960938e+00,2.038919687271118164e+00,1.017541050910949707e+00,7.849379181861877441e-01,1.760617136955261230e+00,2.290580511093139648e+00,9.782643318176269531e-01,2.929301500320434570e+00
1.087948441505432129e+00,1.186190366744995117e+00,2.386770486831665039e+00,2.930919170379638672e+00,5.594234466552734375e-01,8.810871839523315430e-01,7.586346268653869629e-01,3.133943319320678711e+00,1.266302824020385742e+00,3.258311748504638672e+00
1.791863441467285156e+00,1.457907676696777344e+00,2.366633892059326172e+00,2.364451169967651367e+00,1.316523075103759766e+00,1.242238163948059082e+00,9.917141795158386230e-01,2.036412239074707031e+00,7.149540781974792480e-01,2.860021114349365234e+00
1.264985680580139160e+00,1.118055462837219238e+00,2.536054372787475586e+00,2.794686079025268555e+00,1.491165518760681152e+00,1.112523317337036133e+00,1.060473203659057617e+00,3.078371286392211914e+00,3.893813192844390869e-01,3.589480161666870117e+00
1.558482408523559570e+00,6.236998438835144043e-01,3.541372776031494141e+00,2.769589900970458984e+00,1.186069130897521973e+00,7.944504022598266602e-01,7.905247807502746582e-01,2.343004941940307617e+00,7.683078050613403320e-01,3.180423021316528320e+00
1.208470106124877930e+00,8.196113109588623047e-01,2.287622451782226562e+00,2.502952814102172852e+00,1.420987725257873535e+00,8.957526683807373047e-01,7.030946612358093262e-01,2.571785211563110352e+00,1.433640420436859131e-01,2.762213706970214844e+00
6.832590103149414062e-01,1.719349980354309082e+00,2.603811979293823242e+00,2.698318958282470703e+00,1.342263221740722656e+00,5.056259632110595703e-01,1.296765565872192383e+00,2.129318952560424805e+00,1.058282613754272461e+00,3.540453195571899414e+00
1.268697142601013184e+00,7.938281893730163574e-01,2.583824157714843750e+00,2.514290332794189453e+00,8.006324768066406250e-01,3.894902765750885010e-01,6.316927075386047363e-01,2.593801498413085938e+00,9.939305782318115234e-01,3.333266973495483398e+00
1.340227723121643066e+00,1.040974259376525879e+00,2.479060411453247070e+00,2.914474248886108398e+00,7.979932427406311035e-01,1.477521777153015137e+00,9.845688939094543457e-01,2.503459930419921875e+00,1.540564060211181641e+00,2.732476711273193359e+00
6.420299410820007324e-01,1.210797309875488281e+00,2.342192411422729492e+00,2.620580434799194336e+00,9.328837394714355469e-01,1.883064210414886475e-01,1.029615283012390137e+00,2.476443290710449219e+00,1.074200034141540527e+00,2.528609275817871094e+00
1.594487071037292480e+00,1.117506980895996094e+00,2.410491704940795898e+00,2.453238010406494141e+00,5.652479529380798340e-01,8.584836721420288086e-01,1.486474156379699707e+00,2.459205865859985352e+00,1.009242296218872070e+00,2.929064035415649414e+00
8.791052699089050293e-01,8.722572922706604004e-01,2.117222070693969727e+00,2.300390243530273438e+00,4.933541715145111084e-01,1.037288069725036621e+00,4.442596733570098877e-01,2.388605833053588867e+00,7.434688210487365723e-01,2.900391578674316406e+00
1.135792255401611328e+00,1.437579035758972168e+00,3.033975362777709961e+00,2.839259147644042969e+00,9.902308583259582520e-01,5.931342244148254395e-01,1.373633265495300293e+00,2.528266906738281250e+00,1.111137270927429199e+00,2.831929922103881836e+00
1.349979043006896973e+00,1.616528034210205078e+00,2.391057968139648438e+00,2.696088552474975586e+00,8.989938497543334961e-01,1.206536173820495605e+00,-2.039929777383804321e-01,2.811239242553710938e+00,1.045400857925415039e+00,2.585669517517089844e+00
1.376839995384216309e+00,5.283827185630798340e-01,2.917557954788208008e+00,2.437495946884155273e+00,1.091318249702453613e+00,1.019483566284179688e+00,1.181034326553344727e+00,2.645044088363647461e+00,1.286981701850891113e+00,3.047261476516723633e+00
1.410393118858337402e+00,1.423701405525207520e+00,2.280269622802734375e+00,3.025900125503540039e+00,1.503183603286743164e+00,7.779095768928527832e-01,1.192088648676872253e-01,2.228809118270874023e+00,7.508831024169921875e-01,2.925714492797851562e+00
1.826746821403503418e+00,9.046545624732971191e-01,2.670973777770996094e+00,3.051742315292358398e+00,9.214644432067871094e-01,1.313382863998413086e+00,4.681501686573028564e-01,2.250240802764892578e+00,7.911655306816101074e-01,2.999688625335693359e+00
1.015279054641723633e+00,5.589704513549804688e-01,2.740933656692504883e+00,3.141848802566528320e+00,4.880085885524749756e-01,3.598189949989318848e-01,1.447057723999023438e+00,3.000198125839233398e+00,9.775682091712951660e-01,3.084693670272827148e+00
1.075903058052062988e+00,1.226384758949279785e+00,3.344112157821655273e+00,3.127507686614990234e+00,7.703697085380554199e-01,7.008536458015441895e-01,5.146220326423645020e-01,2.635583877563476562e+00,1.374023437500000000e+00,2.391685724258422852e+00
7.132429480552673340e-01,4.244991242885589600e-01,2.663969278335571289e+00,2.511300325393676758e+00,5.613629221916198730e-01,-3.216218575835227966e-02,1.369091510772705078e+00,2.199874639511108398e+00,7.916573286056518555e-01,3.043226480484008789e+00
7.515059709548950195e-01,6.945035457611083984e-01,2.855328559875488281e+00,2.084822177886962891e+00,1.197082757949829102e+00,7.346302866935729980e-01,7.346007227897644043e-01,3.048482656478881836e+00,1.021997809410095215e+00,3.120842933654785156e+00
1.538187623023986816e+00,1.290277719497680664e+00,2.675576448440551758e+00,2.305187463760375977e+00,1.006679415702819824e+00,8.646306395530700684e-01,5.679112076759338379e-01,2.140943288803100586e+00,1.080653548240661621e+00,3.232057094573974609e+00
1.394595146179199219e+00,1.560606479644775391e+00,2.899426460266113281e+00,2.516822576522827148e+00,4.950960278511047363e-01,5.334882736206054688e-01,1.424449324607849121e+00,2.421708345413208008e+00,1.364131808280944824e+00,2.447089195251464844e+00
5.005271434783935547e-01,9.227390885353088379e-01,3.173696994781494141e+00,2.965608596801757812e+00,7.521473169326782227e-01,9.634875059127807617e-01,4.880615174770355225e-01,2.491599321365356445e+00,7.387910485267639160e-01,2.927169561386108398e+00
1.337593436241149902e+00,1.160640478134155273e+00,2.308871746063232422e+00,2.941366434097290039e+00,4.455245137214660645e-01,9.106544256210327148e-01,3.320920765399932861e-01,2.239097833633422852e+00,2.860541343688964844e-01,3.636433839797973633e+00
9.359907507896423340e-01,6.345086097717285156e-01,2.747248649597167969e+00,2.214084148406982422e+00,1.021578073501586914e+00,4.837868809700012207e-01,1.080351948738098145e+00,2.383263349533081055e+00,1.227900743484497070e+00,2.542774200439453125e+00
1.265721797943115234e+00,1.640411853790283203e+00,2.452201366424560547e+00,2.649838685989379883e+00,4.011360704898834229e-01,8.009039163589477539e-01,1.144498437643051147e-01,1.824656605720520020e+00,6.613664031028747559e-01,3.005000352859497070e+00
9.203737378120422363e-01,1.159563899040222168e+00,2.736383914947509766e+00,3.049679279327392578e+00,5.047365427017211914e-01,7.970958352088928223e-01,3.180193603038787842e-01,2.561010122299194336e+00,5.160019993782043457e-01,1.998605847358703613e+00
8.497515916824340820e-01,1.241159796714782715e+00,2.579096078872680664e+00,2.576020956039428711e+00,8.456425666809082031e-01,7.174929976463317871e-01,3.350532352924346924e-01,2.440857887268066406e+00,8.203277587890625000e-01,3.033187627792358398e+00
1.150025010108947754e+00,1.571671843528747559e+00,3.405728340148925781e+00,2.398659229278564453e+00,8.550362586975097656e-01,9.691962003707885742e-01,9.373664259910583496e-01,2.365022420883178711e+00,8.339992165565490723e-01,3.073411464691162109e+00
1.447041034698486328e+00,1.435734987258911133e+00,1.986436247825622559e+00,1.654991149902343750e+00,1.141215324401855469e+00,7.754961848258972168e-01,5.935115814208984375e-01,2.578816652297973633e+00,8.003401160240173340e-01,3.399840354919433594e+00
2.229318171739578247e-01,1.120767951011657715e+00,2.127154827117919922e+00,1.952695965766906738e+00,1.061672210693359375e+00,8.925754576921463013e-02,1.067076206207275391e+00,2.373608589172363281e+00,1.257334470748901367e+00,3.063311338424682617e+00
1.018929600715637207e+00,1.345850229263305664e+00,2.922406673431396484e+00,2.570983648300170898e+00,9.731378555297851562e-01,5.509185194969177246e-01,7.529720664024353027e-01,2.247808456420898438e+00,8.654363155364990234e-01,3.091274499893188477e+00
9.739379882812500000e-01,9.447923898696899414e-01,2.723731756210327148e+00,2.439754724502563477e+00,1.147021293640136719e+00,7.958500981330871582e-01,2.460615932941436768e-01,2.560948610305786133e+00,-9.830350428819656372e-02,2.701093673706054688e+00
1.155822992324829102e+00,1.315229892730712891e+00,2.280888795852661133e+00,2.687456607818603516e+00,8.711130619049072266e-01,5.584497451782226562e-01,1.042328953742980957e+00,2.136478424072265625e+00,7.817921042442321777e-01,2.895495891571044922e+00
8.960813283920288086e-01,9.838911890983581543e-01,2.761769294738769531e+00,2.237059354782104492e+00,1.217575788497924805e+00,1.221942663192749023e+00,3.482476472854614258e-01,2.694856166839599609e+00,1.062828063964843750e+00,2.887737035751342773e+00
9.859524965286254883e-01,9.972234964370727539e-01,2.820246458053588867e+00,3.129527568817138672e+00,4.053860902786254883e-01,4.194840490818023682e-01,6.880026459693908691e-01,2.478462219238281250e+00,7.172837257385253906e-01,3.011534452438354492e+00
1.118245005607604980e+00,1.746599197387695312e+00,2.801740884780883789e+00,2.531355619430541992e+00,8.706477284431457520e-01,9.741632938385009766e-01,1.040573000907897949e+00,1.928684234619140625e+00,1.009343862533569336e+00,2.668714761734008789e+00
8.806686401367187500e-01,1.444451093673706055e+00,2.483133792877197266e+00,2.440590620040893555e+00,6.500788331031799316e-01,9.729322791099548340e-01,2.179013639688491821e-01,2.314295530319213867e+00,8.187613487243652344e-01,2.767892360687255859e+00
5.921950340270996094e-01,1.504620194435119629e+00,2.652167797088623047e+00,2.016252279281616211e+00,6.072937846183776855e-01,6.410968899726867676e-01,1.122198939323425293e+00,2.290752887725830078e+00,9.595932364463806152e-01,3.203218698501586914e+00
1.907011270523071289e+00,1.063207864761352539e+00,2.860504865646362305e+00,2.197303056716918945e+00,1.138702273368835449e+00,4.924346208572387695e-01,8.274829387664794922e-01,2.654716014862060547e+00,9.600905776023864746e-01,2.917454481124877930e+00
7.065045237541198730e-01,1.208704590797424316e+00,2.047952651977539062e+00,2.121212959289550781e+00,8.230950236320495605e-01,8.574034571647644043e-01,4.909192621707916260e-01,2.340887546539306641e+00,8.427749276161193848e-01,2.314402580261230469e+00
