5.302170515060424805e-01,8.566529750823974609e-01,2.655628919601440430e-01,-3.370865285396575928e-01,5.559177398681640625e-01,9.383586645126342773e-01,5.481464266777038574e-01,7.073576003313064575e-02,3.350892961025238037e-01,-3.494044542312622070e-01
3.412657976150512695e-01,2.967337071895599365e-01,-6.811761856079101562e-01,-2.375701069831848145e-01,1.793452203273773193e-01,1.101589798927307129e+00,1.036619663238525391e+00,-7.360277771949768066e-01,6.690298914909362793e-01,-3.710692226886749268e-01
2.543057799339294434e-01,9.509725123643875122e-02,1.475643664598464966e-01,-9.391185641288757324e-02,-6.380025297403335571e-02,1.010268211364746094e+00,2.815165221691131592e-01,-7.967061996459960938e-01,6.008029580116271973e-01,-1.134095907211303711e+00
5.313881039619445801e-01,7.212321460247039795e-02,-8.954029083251953125e-01,-6.608925014734268188e-02,5.691278576850891113e-01,5.980173945426940918e-01,8.120518326759338379e-01,-3.476485013961791992e-01,1.393436044454574585e-01,7.137174904346466064e-02
5.845693349838256836e-01,6.466469168663024902e-01,-5.701465606689453125e-01,-2.533571124076843262e-01,7.461688518524169922e-01,3.856490552425384521e-01,5.697084665298461914e-01,-2.833712100982666016e-01,5.409527420997619629e-01,-1.812533140182495117e-01
3.574253618717193604e-01,-2.642188370227813721e-01,6.946773827075958252e-02,-4.545169174671173096e-01,4.203208982944488525e-01,2.774467468261718750e-01,1.513192176818847656e+00,-4.857013821601867676e-01,8.918661475181579590e-01,-4.481542110443115234e-02
7.259974479675292969e-01,5.377956032752990723e-01,-1.003850102424621582e+00,-3.446677327156066895e-01,8.021452277898788452e-02,4.153932631015777588e-01,9.446982145309448242e-01,5.150569602847099304e-02,6.106625124812126160e-02,-4.752800464630126953e-01
2.499060928821563721e-01,3.056465275585651398e-02,-1.152337193489074707e-01,-4.876199662685394287e-01,-2.407329529523849487e-01,6.362423300743103027e-01,3.972281813621520996e-01,-4.231842458248138428e-01,2.163341343402862549e-01,-4.318768084049224854e-01
2.513442337512969971e-01,3.447078168392181396e-01,-4.691378772258758545e-01,-8.851236701011657715e-01,2.877948880195617676e-01,4.704710841178894043e-01,5.972119569778442383e-01,-2.080629169940948486e-01,9.529976174235343933e-03,-2.348912507295608521e-01
8.199513554573059082e-01,1.113788127899169922e+00,-6.679111123085021973e-01,-4.512774348258972168e-01,1.122175097465515137e+00,8.489119410514831543e-01,-2.592777013778686523e-01,1.989252865314483643e-02,2.191536426544189453e-01,2.759551070630550385e-02
-4.977650567889213562e-02,2.148548662662506104e-01,-8.817609548568725586e-01,-3.714567124843597412e-01,7.191377282142639160e-01,3.658092617988586426e-01,3.473062217235565186e-01,3.801529705524444580e-01,-6.357021331787109375e-01,-1.141305714845657349e-01
2.464360147714614868e-01,6.424424052238464355e-01,-3.690862953662872314e-01,-2.064037621021270752e-01,7.030031085014343262e-01,2.425135821104049683e-01,6.088960766792297363e-01,6.218115985393524170e-02,4.768155813217163086e-01,-1.183112740516662598e+00
-4.049060344696044922e-01,2.102620005607604980e-01,-4.471992254257202148e-01,-3.119105398654937744e-01,6.194279789924621582e-01,4.967185258865356445e-01,3.789148330688476562e-01,-8.875284194946289062e-01,-1.628028750419616699e-01,-7.105067968368530273e-01
