2.888728976249694824e-01,4.968973696231842041e-01,-5.151522159576416016e-01,-8.806324005126953125e-02,-1.285902261734008789e-01,-3.854832053184509277e-01,-9.018163084983825684e-01,6.212648153305053711e-01,3.034076392650604248e-01,-1.774321675300598145e+00
8.952288627624511719e-01,6.469731926918029785e-01,-2.859707772731781006e-01,-1.600649952888488770e+00,7.433250546455383301e-01,1.544116586446762085e-01,-9.567053616046905518e-02,-3.764275908470153809e-01,2.911011874675750732e-01,1.004237681627273560e-01
-2.726933956146240234e-01,1.304873079061508179e-01,-1.711520366370677948e-02,-1.576256901025772095e-01,8.809103369712829590e-01,-1.284570336341857910e+00,-9.961311221122741699e-01,1.545187532901763916e-01,2.131572067737579346e-01,-6.336936950683593750e-01
5.982448160648345947e-02,-6.793047189712524414e-01,-7.063015103340148926e-01,-1.300761580467224121e+00,-3.290762305259704590e-01,9.617401659488677979e-02,-2.351637780666351318e-01,4.321383237838745117e-01,-8.076135516166687012e-01,1.485723614692687988e+00
9.458651542663574219e-01,3.260386884212493896e-01,6.706272363662719727e-01,-1.405894994735717773e+00,1.631854772567749023e+00,2.938500344753265381e-01,-5.083265900611877441e-01,-8.515211939811706543e-01,2.341216951608657837e-01,3.546424806118011475e-01
1.129570305347442627e-01,-7.844483852386474609e-01,-1.065302848815917969e+00,-4.699011743068695068e-01,-9.594240784645080566e-02,-8.147788792848587036e-02,7.044170498847961426e-01,-2.413904190063476562e+00,-7.124440073966979980e-01,2.351949512958526611e-01
2.876521944999694824e-01,1.146252676844596863e-01,2.215001732110977173e-02,-6.219555139541625977e-01,9.308535456657409668e-01,9.713263809680938721e-02,4.023056626319885254e-01,-1.329625993967056274e-01,-7.534135580062866211e-01,-2.811367511749267578e-01
1.605124354362487793e+00,-1.594767719507217407e-01,1.106789350509643555e+00,-8.031199574470520020e-01,3.265505433082580566e-01,6.673255562782287598e-02,-1.576203346252441406e+00,-2.263684272766113281e-01,-1.051757097244262695e+00,-3.513634502887725830e-01
1.383026957511901855e+00,1.943453550338745117e-01,1.212388992309570312e+00,-4.504808187484741211e-01,1.435779571533203125e+00,-1.059765070676803589e-01,-1.099436402320861816e+00,1.438080549240112305e+00,-5.376461148262023926e-01,-1.874791830778121948e-01
-5.404712557792663574e-01,-1.390069484710693359e+00,-5.601542070508003235e-02,1.188379645347595215e+00,1.019506573677062988e+00,1.226032674312591553e-01,2.501917481422424316e-01,1.388402462005615234e+00,6.428155303001403809e-01,1.587565243244171143e-01
7.902079820632934570e-01,-1.104039788246154785e+00,5.810793042182922363e-01,-1.071920156478881836e+00,8.340149521827697754e-01,3.123486042022705078e-01,7.846301198005676270e-01,-4.476382136344909668e-01,-6.342721581459045410e-01,-2.070137560367584229e-01
-2.214853316545486450e-01,-3.603758513927459717e-01,4.063161611557006836e-01,9.895485639572143555e-02,1.231969118118286133e+00,-3.560885787010192871e-01,-5.736585855484008789e-01,-5.665292143821716309e-01,3.431074023246765137e-01,5.905923247337341309e-01
3.650209307670593262e-01,-1.457849621772766113e+00,-6.042640209197998047e-01,-5.389449000358581543e-01,1.607176184654235840e+00,1.594778895378112793e-02,-8.125915527343750000e-01,3.370822072029113770e-01,7.571409344673156738e-01,-1.540006875991821289e+00
4.481821954250335693e-01,8.812838792800903320e-01,-1.320396304130554199e+00,-4.576611816883087158e-01,6.782503128051757812e-01,8.463823050260543823e-02,-4.998576641082763672e-01,-8.489473164081573486e-02,-6.256283819675445557e-02,-7.296548485755920410e-01
-6.745817065238952637e-01,-1.589364707469940186e-01,1.359474301338195801e+00,-8.540765047073364258e-01,1.435280442237854004e+00,7.778413295745849609e-01,2.038526833057403564e-01,-4.224418103694915771e-01,-1.131146401166915894e-01,-1.276252031326293945e+00
2.757738530635833740e-02,-2.933309376239776611e-01,-2.133636921644210815e-01,-1.321844577789306641e+00,6.736288666725158691e-01,1.637709438800811768e-01,-7.040072679519653320e-01,-1.538621783256530762e+00,3.256463408470153809e-01,-7.085264921188354492e-01
-1.529040098190307617e+00,7.841907143592834473e-01,-1.113130688667297363e+00,-1.891304731369018555e+00,1.419350385665893555e+00,-1.719893515110015869e-01,-1.020132184028625488e+00,-3.494526147842407227e-01,-1.240217328071594238e+00,-6.752460598945617676e-01
-8.006842434406280518e-02,-1.578249216079711914e+00,-4.854117333889007568e-01,-1.881980299949645996e+00,1.029914498329162598e+00,-2.040214538574218750e-01,7.836997509002685547e-01,4.541309177875518799e-01,-6.676174700260162354e-03,-1.329102754592895508e+00
-1.379331350326538086e-01,-6.618526577949523926e-01,-4.227590560913085938e-01,-2.816344499588012695e+00,3.621063232421875000e-01,-9.152967333793640137e-01,3.535567224025726318e-01,2.391861230134963989e-01,-8.064766526222229004e-01,-5.267886519432067871e-01
1.423980355262756348e+00,3.616254925727844238e-01,4.096545577049255371e-01,1.055584326386451721e-01,5.275058746337890625e-01,-1.090893447399139404e-01,3.869185149669647217e-01,-9.885809421539306641e-01,9.200103282928466797e-01,5.975022912025451660e-01
-1.053412795066833496e+00,-6.894994974136352539e-01,5.797105431556701660e-01,-7.853212356567382812e-01,1.178320050239562988e+00,1.268786668777465820e+00,-5.595936179161071777e-01,-7.047734856605529785e-01,3.800244033336639404e-01,1.876098811626434326e-01
-2.454305589199066162e-01,5.615558624267578125e-01,1.483637809753417969e+00,-1.930691003799438477e+00,1.494791150093078613e+00,3.466726839542388916e-01,4.308878481388092041e-01,4.934642314910888672e-01,2.223435603082180023e-02,1.000209674239158630e-01
7.179023027420043945e-01,-9.111574888229370117e-01,9.672809392213821411e-02,-6.680350899696350098e-01,2.296765804290771484e+00,-8.422081470489501953e-01,4.654421806335449219e-01,-6.766324043273925781e-01,2.092458754777908325e-01,5.683260560035705566e-01
-1.290892958641052246e-01,3.144232034683227539e-01,8.518785238265991211e-01,-1.551547408103942871e+00,3.354331851005554199e-02,6.798143982887268066e-01,-3.941293954849243164e-01,1.174544394016265869e-01,-2.029265403747558594e+00,1.074668765068054199e-01
-4.928724095225334167e-02,-4.825044572353363037e-01,7.663350701332092285e-01,-2.736561298370361328e-01,-6.507146954536437988e-01,-1.182392954826354980e+00,-1.131554961204528809e+00,4.489382803440093994e-01,-2.615927159786224365e-01,-6.708083748817443848e-01
3.875184059143066406e-01,-2.894751727581024170e-01,-1.755298972129821777e+00,-7.239001393318176270e-01,1.014692857861518860e-01,-1.048491239547729492e+00,4.407614469528198242e-01,5.598338246345520020e-01,5.340205430984497070e-01,-6.128066778182983398e-01
1.180458068847656250e+00,-1.042826652526855469e+00,-8.836300969123840332e-01,-1.009413242340087891e+00,-5.436515212059020996e-01,-2.361808776855468750e+00,1.390755653381347656e+00,-2.152611166238784790e-01,-1.411502599716186523e+00,1.343202710151672363e+00
-1.957700401544570923e-01,-1.126012563705444336e+00,-9.331650733947753906e-01,-1.451860070228576660e+00,5.722290873527526855e-01,-6.701397895812988281e-01,-9.159757494926452637e-01,1.254487335681915283e-01,3.778161481022834778e-02,-1.153927922248840332e+00
-1.442134499549865723e+00,-6.884297132492065430e-01,8.622725009918212891e-01,1.146388053894042969e+00,1.107969760894775391e+00,-5.765610933303833008e-01,1.448417901992797852e+00,-2.181218415498733521e-01,9.856901168823242188e-01,7.983948588371276855e-01
2.523224353790283203e-01,1.080687120556831360e-01,-1.102323055267333984e+00,-1.129004836082458496e+00,8.047454953193664551e-01,-6.701908111572265625e-01,-1.468837261199951172e+00,5.775010585784912109e-01,-1.010076522827148438e+00,-7.571649551391601562e-01
-3.787513822317123413e-02,-1.661435723304748535e+00,2.160805314779281616e-01,-7.607319355010986328e-01,2.128110527992248535e-01,-5.456034541130065918e-01,5.559859871864318848e-01,7.258627414703369141e-01,-2.852295637130737305e-01,1.055988669395446777e+00
-6.387699246406555176e-01,-9.878003001213073730e-01,2.711879312992095947e-01,-1.743186712265014648e-01,-5.580498278141021729e-02,5.949540138244628906e-01,2.979396283626556396e-01,1.354261517524719238e+00,4.739363789558410645e-01,4.381755888462066650e-01
-1.300390481948852539e+00,4.528583288192749023e-01,-1.918153643608093262e+00,-6.540861725807189941e-01,-3.308098614215850830e-01,-6.736149638891220093e-02,-2.091414928436279297e+00,-2.819086425006389618e-02,-2.063156366348266602e+00,-8.878397941589355469e-01
4.373432099819183350e-01,6.720236539840698242e-01,3.663053736090660095e-02,-1.499094367027282715e+00,-8.783576488494873047e-01,-1.864940822124481201e-01,-1.492115020751953125e+00,-2.186639904975891113e-01,-6.885650753974914551e-01,-3.070354759693145752e-01
5.474882125854492188e-01,-8.771661520004272461e-01,3.877946734428405762e-01,4.076230525970458984e-01,-5.970190763473510742e-01,-3.427578210830688477e-01,-2.523681163787841797e+00,-2.349272489547729492e+00,2.895390093326568604e-01,-1.126200318336486816e+00
1.104290112853050232e-01,-7.152364253997802734e-01,-3.615497946739196777e-01,-4.542677998542785645e-01,5.058971047401428223e-01,-2.589629590511322021e-01,-4.762997329235076904e-01,-1.664665192365646362e-01,-1.607520133256912231e-01,-3.330726176500320435e-02
4.865147471427917480e-01,-1.017200589179992676e+00,-1.517235398292541504e+00,-1.222934126853942871e+00,8.861271142959594727e-01,1.511742949485778809e+00,-3.725734949111938477e-01,-7.539671063423156738e-01,-4.527347385883331299e-01,-2.654483556747436523e+00
-1.603987514972686768e-01,-1.613334894180297852e+00,5.602552890777587891e-01,-1.176146030426025391e+00,1.391922950744628906e+00,4.411543011665344238e-01,1.042197346687316895e+00,-3.106124997138977051e-01,1.936073660850524902e+00,-1.438873708248138428e-01
-1.140595376491546631e-01,-3.445868194103240967e-01,-3.726429939270019531e-01,-9.313399791717529297e-01,2.165931463241577148e-01,-1.340777724981307983e-01,-6.557608842849731445e-01,8.769227266311645508e-01,1.668905839323997498e-02,-7.470723986625671387e-01
4.987219870090484619e-01,-6.962651014328002930e-01,-3.918375372886657715e-01,-3.477943539619445801e-01,-3.664306104183197021e-01,-4.563037678599357605e-02,9.467992186546325684e-02,-7.411070466041564941e-01,-1.465050697326660156e+00,1.047028660774230957e+00
4.682985246181488037e-01,2.185201495885848999e-01,1.848693490028381348e+00,-8.141835927963256836e-01,-1.252344697713851929e-01,9.420734047889709473e-01,-2.370948940515518188e-01,4.648697376251220703e-01,5.680257081985473633e-01,2.369759976863861084e-01
-1.231978982686996460e-01,-1.370397806167602539e+00,1.606781631708145142e-01,3.877885406836867332e-03,1.218543052673339844e+00,-5.444558262825012207e-01,-8.241370320320129395e-01,-2.538619935512542725e-01,-7.564359307289123535e-01,3.335825800895690918e-01
